CountryCode,SurveyYear,BirthYear,Satisfied,Income,Education,Conserv,Religious,Male,Marital,DemocracyBad,StrongLeaderBad,ArmyLeaderBad,Age
12,2014,1996,1,5,4,5,6,0,6,2,4,3,18
12,2014,1979,7,5,4,5,7,0,1,1,3,2,35
12,2014,1974,4,4,2,6,5,1,4,1,4,2,40
12,2014,1969,6,5,6,6,7,0,1,1,4,2,45
12,2014,1994,5,7,7,3,2,1,6,2,4,4,20
12,2014,1957,7,4,1,5,7,0,1,1,3,1,57
12,2014,1996,7,5,3,5,6,1,6,1,4,1,18
12,2014,1981,5,2,1,NA,6,1,6,1,4,1,33
12,2014,1972,5,7,7,3,5,0,1,1,3,2,42
12,2014,1962,7,7,1,7,7,0,1,1,4,2,52
12,2014,1962,5,6,9,8,4,1,1,1,3,1,52
12,2014,1954,7,5,4,7,7,0,5,1,4,1,60
12,2014,1949,7,2,1,NA,6,1,5,NA,NA,4,65
12,2014,1995,5,5,2,4,6,0,6,2,3,2,19
12,2014,1990,3,3,2,NA,7,0,6,3,4,3,24
12,2014,1975,8,3,2,7,7,0,1,1,3,3,39
12,2014,1996,9,10,6,10,7,0,6,1,4,4,18
12,2014,1994,9,5,8,5,1,1,6,1,3,3,20
12,2014,1992,6,10,3,3,1,0,6,1,NA,NA,22
12,2014,1991,4,1,3,4,1,1,6,1,3,3,23
12,2014,1984,7,3,6,NA,1,1,1,1,2,4,30
12,2014,1970,5,5,3,NA,6,0,1,1,3,3,44
12,2014,1969,5,10,2,NA,1,1,1,1,3,3,45
12,2014,1960,9,4,1,NA,7,0,1,1,NA,NA,54
12,2014,1942,9,5,1,NA,7,1,1,1,4,1,72
12,2014,1979,5,5,3,5,7,0,1,1,4,4,35
12,2014,1996,9,4,6,NA,1,1,6,1,4,4,18
12,2014,1993,10,6,8,NA,1,1,6,1,3,3,21
12,2014,1991,10,4,8,9,1,0,6,1,3,3,23
12,2014,1991,10,1,8,NA,7,0,6,4,4,4,23
12,2014,1981,10,4,3,4,6,0,1,1,3,3,33
12,2014,1972,5,1,2,8,7,0,1,1,4,4,42
12,2014,1969,7,4,3,NA,1,1,1,1,4,NA,45
12,2014,1959,7,2,1,NA,1,1,1,1,4,4,55
12,2014,1943,7,7,1,NA,7,0,1,1,4,4,71
12,2014,1984,8,5,6,8,1,1,1,1,3,3,30
12,2014,1988,10,9,8,10,7,0,6,2,2,2,26
12,2014,1986,3,3,3,10,7,1,6,2,3,3,28
12,2014,1985,10,3,6,5,7,0,6,3,2,4,29
12,2014,1984,8,7,3,10,6,1,1,4,4,3,30
12,2014,1984,8,7,7,2,7,0,1,2,2,2,30
12,2014,1979,3,4,6,5,6,1,1,2,2,2,35
12,2014,1970,4,6,6,9,7,1,1,3,2,2,44
12,2014,1970,8,3,3,8,7,0,1,2,2,2,44
12,2014,1962,8,9,1,4,7,0,1,3,1,2,52
12,2014,1952,7,6,1,10,7,1,1,2,2,3,62
12,2014,1988,3,5,7,NA,7,0,6,3,3,4,26
12,2014,1986,6,5,9,6,6,1,6,3,3,3,28
12,2014,1985,5,4,7,4,6,1,1,1,2,4,29
12,2014,1984,4,4,4,NA,7,0,1,2,2,2,30
12,2014,1981,7,2,3,5,6,0,1,3,2,3,33
12,2014,1977,4,3,5,7,6,1,1,2,1,3,37
12,2014,1974,4,5,2,4,7,0,6,3,2,2,40
12,2014,1974,5,2,3,3,6,1,1,3,2,4,40
12,2014,1958,3,7,1,8,6,0,5,2,2,3,56
12,2014,1952,3,2,1,5,7,1,1,3,2,4,62
12,2014,1996,10,5,7,NA,1,1,6,1,3,4,18
12,2014,1995,10,2,6,6,2,1,6,1,4,NA,19
12,2014,1992,7,3,8,8,6,0,6,2,4,3,22
12,2014,1992,4,4,8,6,6,1,6,1,4,4,22
12,2014,1990,8,4,6,6,2,0,6,3,4,3,24
12,2014,1981,3,2,3,NA,4,1,1,1,1,NA,33
12,2014,1972,3,3,2,9,5,0,6,1,4,3,42
12,2014,1942,4,2,1,NA,4,1,5,1,NA,NA,72
12,2014,1982,4,7,3,8,4,0,6,1,4,4,32
12,2014,1956,1,2,2,8,6,1,6,NA,NA,NA,58
12,2014,1992,4,4,8,5,2,1,6,1,1,3,22
12,2014,1992,3,2,3,7,2,0,6,1,4,3,22
12,2014,1992,4,3,6,7,2,1,1,1,3,3,22
12,2014,1976,7,2,2,8,1,1,6,2,NA,NA,38
12,2014,1975,6,2,7,7,5,0,1,2,NA,NA,39
12,2014,1975,3,2,5,9,1,1,6,1,4,4,39
12,2014,1974,6,2,3,8,4,1,6,1,3,3,40
12,2014,1974,5,5,2,8,4,0,1,1,4,4,40
12,2014,1964,6,2,3,7,5,0,1,2,3,3,50
12,2014,1992,2,2,NA,3,1,0,6,4,1,4,22
12,2014,1992,1,3,8,NA,7,0,6,NA,4,NA,22
12,2014,1990,5,2,6,1,7,0,6,NA,NA,NA,24
12,2014,1987,5,1,8,NA,2,0,6,NA,NA,NA,27
12,2014,1984,7,10,9,5,1,1,1,1,4,4,30
12,2014,1981,7,3,9,NA,7,0,6,4,2,4,33
12,2014,1970,5,5,6,7,7,0,1,2,2,4,44
12,2014,1958,5,5,6,5,7,0,1,NA,NA,4,56
12,2014,1955,3,2,1,NA,1,1,1,2,NA,NA,59
12,2014,1950,6,3,3,5,7,0,1,3,NA,4,64
12,2014,1950,1,1,2,NA,7,0,5,NA,NA,NA,64
12,2014,1992,8,4,8,5,7,0,6,NA,NA,NA,22
12,2014,1987,5,7,9,NA,1,1,1,1,4,4,27
12,2014,1982,1,1,4,NA,1,0,1,NA,NA,NA,32
12,2014,1980,4,8,6,NA,1,1,1,1,4,4,34
12,2014,1980,5,3,9,6,7,0,1,NA,1,NA,34
12,2014,1979,9,8,4,5,7,0,1,NA,NA,NA,35
12,2014,1962,5,3,5,5,7,0,1,NA,1,4,52
12,2014,1954,1,5,1,NA,1,1,1,NA,NA,NA,60
12,2014,1942,5,3,2,NA,7,0,1,NA,NA,NA,72
12,2014,1981,1,2,6,NA,7,0,6,NA,NA,NA,33
12,2014,1987,7,10,7,10,4,1,6,1,4,2,27
12,2014,1982,NA,8,3,NA,5,1,1,3,1,NA,32
12,2014,1976,NA,7,3,4,1,0,1,1,3,3,38
12,2014,1951,9,10,6,NA,7,0,1,1,2,3,63
12,2014,1950,NA,10,1,NA,6,1,1,NA,NA,NA,64
12,2014,1940,10,5,1,5,7,0,5,4,1,4,74
12,2014,1995,5,4,8,NA,1,1,6,1,4,4,19
12,2014,1990,7,4,3,NA,1,0,6,NA,NA,NA,24
12,2014,1987,9,3,3,10,6,1,3,NA,3,NA,27
12,2014,1950,NA,10,2,10,5,0,1,NA,NA,NA,64
12,2014,1983,1,5,9,NA,7,1,6,1,4,4,31
12,2014,1983,1,5,9,NA,7,0,6,1,4,4,31
12,2014,1978,7,3,3,NA,7,0,1,2,4,4,36
12,2014,1975,5,6,6,NA,2,1,3,NA,NA,NA,39
12,2014,1972,1,1,9,NA,7,0,6,1,4,2,42
12,2014,1958,8,5,3,NA,4,1,1,NA,NA,NA,56
12,2014,1953,10,5,2,NA,7,1,1,1,4,4,61
12,2014,1941,10,5,3,NA,7,0,1,2,1,1,73
12,2014,1980,7,3,3,NA,7,0,1,2,4,4,34
12,2014,1988,5,6,9,NA,1,1,1,2,1,4,26
12,2014,1995,9,5,8,NA,1,1,6,1,4,4,19
12,2014,1992,8,4,8,6,1,1,6,1,NA,NA,22
12,2014,1991,3,5,8,NA,1,0,6,1,4,4,23
12,2014,1991,9,3,6,NA,1,0,6,1,2,4,23
12,2014,1981,10,3,3,NA,1,1,1,1,4,4,33
12,2014,1977,10,5,3,7,7,0,1,1,4,4,37
12,2014,1967,10,5,9,7,7,0,1,1,4,4,47
12,2014,1965,9,4,6,NA,1,0,1,1,3,4,49
12,2014,1955,8,4,1,NA,1,1,3,1,NA,NA,59
12,2014,1945,10,4,1,NA,7,0,1,4,1,1,69
12,2014,1996,8,4,6,4,1,0,6,1,3,4,18
12,2014,1995,9,6,8,NA,1,1,6,1,4,4,19
12,2014,1994,9,4,8,NA,1,1,6,1,4,4,20
12,2014,1990,8,4,3,6,4,0,6,1,4,4,24
12,2014,1983,9,4,6,NA,1,1,1,1,NA,NA,31
12,2014,1982,10,4,3,NA,1,0,1,1,4,4,32
12,2014,1972,6,5,3,4,1,0,1,1,4,3,42
12,2014,1971,8,4,2,NA,1,1,1,1,3,4,43
12,2014,1942,10,6,1,NA,7,0,1,1,1,4,72
12,2014,1960,7,4,1,NA,1,1,1,1,4,4,54
12,2014,1996,5,4,6,NA,1,1,6,1,3,3,18
12,2014,1992,10,4,2,NA,7,0,6,1,4,4,22
12,2014,1990,10,7,6,NA,1,1,1,1,4,4,24
12,2014,1990,10,3,6,NA,7,0,6,1,4,3,24
12,2014,1977,7,4,2,4,1,1,1,1,4,4,37
12,2014,1975,10,4,6,NA,7,0,6,1,4,NA,39
12,2014,1969,5,7,2,NA,1,0,1,1,NA,NA,45
12,2014,1965,5,5,2,10,4,1,4,1,4,1,49
12,2014,1960,5,2,1,NA,1,1,1,1,4,NA,54
12,2014,1939,10,1,1,NA,1,0,5,1,NA,NA,75
12,2014,1994,9,6,8,NA,1,1,6,1,NA,NA,20
12,2014,1992,5,5,6,NA,1,0,6,2,3,3,22
12,2014,1991,7,7,8,NA,1,1,6,1,4,4,23
12,2014,1990,9,4,3,NA,1,0,6,1,3,3,24
12,2014,1977,9,7,6,NA,1,1,1,1,3,4,37
12,2014,1973,5,4,9,7,7,0,1,1,3,4,41
12,2014,1968,4,4,3,NA,1,1,1,1,NA,NA,46
12,2014,1962,9,5,1,NA,1,1,1,1,4,4,52
12,2014,1944,10,7,1,NA,7,1,1,1,4,1,70
12,2014,1977,7,6,3,8,7,0,1,1,3,3,37
12,2014,1995,10,5,7,NA,1,1,6,1,3,3,19
12,2014,1995,10,5,6,NA,1,1,6,1,2,2,19
12,2014,1992,9,4,6,NA,7,0,6,1,4,4,22
12,2014,1990,10,3,3,NA,1,0,6,1,4,4,24
12,2014,1984,10,5,6,9,1,1,1,1,4,4,30
12,2014,1970,7,4,3,7,7,0,1,1,3,4,44
12,2014,1969,7,4,2,NA,1,1,1,1,4,4,45
12,2014,1960,6,4,1,NA,1,1,1,1,NA,NA,54
12,2014,1943,10,5,1,6,1,0,1,1,3,4,71
12,2014,1981,9,5,3,NA,1,0,1,1,NA,NA,33
12,2014,1995,9,5,7,NA,7,0,6,1,4,4,19
12,2014,1994,9,5,8,NA,1,1,6,1,3,3,20
12,2014,1991,6,4,3,9,1,0,6,1,NA,NA,23
12,2014,1990,4,7,3,8,1,1,6,1,3,3,24
12,2014,1980,9,3,6,NA,1,1,1,1,4,4,34
12,2014,1977,5,5,2,8,7,0,1,1,3,4,37
12,2014,1969,5,5,3,NA,6,0,1,1,3,3,45
12,2014,1968,5,3,2,NA,1,1,1,1,3,3,46
12,2014,1958,9,4,1,NA,7,0,1,1,NA,NA,56
12,2014,1940,9,4,1,NA,7,1,1,1,4,1,74
12,2014,1993,8,4,8,NA,4,1,6,1,4,4,21
12,2014,1992,3,3,2,10,1,1,6,1,4,4,22
12,2014,1990,7,4,2,NA,1,0,6,1,4,3,24
12,2014,1982,7,3,6,10,7,0,1,1,4,3,32
12,2014,1979,10,7,9,NA,1,1,1,1,4,NA,35
12,2014,1971,5,3,3,7,1,1,1,1,4,3,43
12,2014,1968,8,4,6,10,1,0,1,1,4,4,46
12,2014,1959,10,6,1,NA,7,0,1,1,4,4,55
12,2014,1938,10,7,1,NA,7,1,5,1,4,4,76
12,2014,1994,10,4,6,8,7,0,6,1,3,3,20
12,2014,1996,9,4,6,NA,7,1,6,1,3,3,18
12,2014,1994,10,8,6,NA,1,0,6,1,2,2,20
12,2014,1993,9,4,3,NA,7,0,6,1,3,3,21
12,2014,1992,9,7,8,7,2,1,6,1,NA,NA,22
12,2014,1978,6,5,6,NA,1,0,1,1,3,3,36
12,2014,1977,4,5,2,NA,1,1,1,1,3,3,37
12,2014,1972,10,3,2,NA,7,1,1,1,3,3,42
12,2014,1969,7,3,2,7,7,0,3,1,4,4,45
12,2014,1960,9,3,1,NA,1,1,1,1,4,3,54
12,2014,1941,9,5,1,NA,7,0,1,NA,NA,NA,73
12,2014,1992,5,5,6,NA,6,1,6,2,3,NA,22
12,2014,1991,4,1,3,NA,7,1,6,2,3,4,23
12,2014,1986,5,1,8,NA,6,1,6,2,NA,NA,28
12,2014,1984,7,4,9,NA,6,1,6,2,3,NA,30
12,2014,1980,8,5,5,NA,6,0,6,2,3,NA,34
12,2014,1979,1,5,3,NA,7,0,6,2,NA,NA,35
12,2014,1976,5,5,5,NA,6,0,6,2,3,NA,38
12,2014,1971,6,5,3,NA,6,1,6,2,3,NA,43
12,2014,1969,1,5,7,NA,7,0,1,NA,3,1,45
12,2014,1947,7,3,1,NA,7,0,6,NA,NA,1,67
12,2014,1989,5,5,8,NA,7,1,6,NA,NA,NA,25
12,2014,1989,5,1,3,NA,7,1,6,NA,NA,NA,25
12,2014,1986,5,1,3,NA,7,0,6,NA,NA,NA,28
12,2014,1984,5,1,3,NA,7,0,6,NA,NA,NA,30
12,2014,1981,5,1,1,NA,7,0,6,4,1,4,33
12,2014,1980,8,1,1,NA,7,0,1,4,NA,1,34
12,2014,1978,5,8,6,NA,7,1,6,NA,NA,NA,36
12,2014,1972,5,8,9,NA,7,0,1,NA,NA,NA,42
12,2014,1972,5,5,6,NA,7,1,6,NA,NA,NA,42
12,2014,1970,5,5,6,NA,7,1,6,NA,NA,NA,44
12,2014,1989,5,5,9,5,1,1,6,1,4,4,25
12,2014,1985,7,6,9,6,6,0,6,1,4,4,29
12,2014,1983,6,2,7,NA,7,0,6,NA,NA,NA,31
12,2014,1982,6,5,6,NA,1,1,6,1,4,4,32
12,2014,1976,3,4,3,NA,1,1,1,2,4,4,38
12,2014,1975,1,5,6,NA,1,1,1,1,4,4,39
12,2014,1974,4,2,2,NA,1,1,3,1,4,4,40
12,2014,1968,8,5,7,NA,7,0,1,1,4,4,46
12,2014,1962,6,7,6,5,7,0,1,1,4,4,52
12,2014,1995,6,5,3,NA,7,0,6,NA,NA,NA,19
12,2014,1994,6,7,8,NA,1,1,6,1,4,4,20
12,2014,1991,5,3,7,NA,1,1,6,NA,NA,NA,23
12,2014,1983,8,4,9,NA,7,0,6,1,1,4,31
12,2014,1981,1,1,9,5,7,0,6,2,NA,NA,33
12,2014,1979,5,3,5,6,7,0,1,3,1,4,35
12,2014,1976,5,5,6,NA,1,1,1,1,4,4,38
12,2014,1970,5,6,5,7,7,0,1,2,1,NA,44
12,2014,1962,1,4,1,NA,1,1,5,1,4,4,52
12,2014,1957,4,2,7,NA,1,1,1,1,4,4,57
12,2014,1945,2,5,1,NA,7,0,1,NA,2,4,69
12,2014,1993,3,5,4,8,1,1,3,1,3,3,21
12,2014,1990,4,2,4,5,4,1,1,1,3,3,24
12,2014,1990,4,1,9,4,4,0,6,2,3,3,24
12,2014,1987,5,2,3,8,6,1,1,2,3,4,27
12,2014,1984,4,3,9,7,1,1,1,2,NA,NA,30
12,2014,1975,4,4,2,5,6,0,1,2,3,NA,39
12,2014,1968,4,4,4,7,7,0,4,1,3,NA,46
12,2014,1961,6,5,2,5,5,0,1,2,3,3,53
12,2014,1943,6,4,1,8,5,1,1,2,3,2,71
12,2014,1996,4,3,4,5,5,0,6,1,4,4,18
12,2014,1996,3,2,6,NA,6,1,6,NA,NA,NA,18
12,2014,1990,5,3,4,4,2,0,6,1,4,4,24
12,2014,1978,5,5,2,4,5,0,6,1,3,3,36
12,2014,1975,6,4,9,8,4,1,1,1,4,3,39
12,2014,1973,NA,3,2,7,6,0,1,NA,NA,NA,41
12,2014,1967,4,2,3,7,2,1,6,2,4,4,47
12,2014,1966,3,3,3,7,2,1,4,2,4,4,48
12,2014,1959,7,2,1,7,4,1,5,NA,NA,NA,55
12,2014,1957,8,6,1,5,4,0,1,1,4,4,57
12,2014,1988,3,2,3,5,2,0,6,2,4,2,26
12,2014,1985,1,5,8,NA,1,1,6,1,4,2,29
12,2014,1983,8,7,8,NA,7,1,6,NA,NA,NA,31
12,2014,1981,5,3,9,4,1,1,6,2,4,4,33
12,2014,1980,5,7,9,NA,1,1,6,3,2,2,34
12,2014,1977,1,5,6,NA,7,0,6,2,4,3,37
12,2014,1970,10,5,4,NA,1,1,1,2,3,2,44
12,2014,1967,5,7,9,NA,7,0,1,2,3,3,47
12,2014,1960,7,7,9,8,1,0,1,2,4,4,54
12,2014,1956,7,7,9,7,7,0,1,4,4,4,58
12,2014,1937,5,4,1,NA,6,0,1,NA,NA,NA,77
12,2014,1995,NA,4,8,NA,7,0,6,NA,NA,NA,19
12,2014,1990,10,9,8,NA,7,1,6,1,NA,4,24
12,2014,1989,10,2,4,NA,7,0,6,1,4,1,25
12,2014,1982,NA,5,4,NA,4,0,1,NA,NA,NA,32
12,2014,1970,8,6,4,NA,1,0,1,1,2,4,44
12,2014,1960,10,7,2,NA,7,1,5,1,4,4,54
12,2014,1938,10,5,1,NA,6,0,5,NA,NA,NA,76
12,2014,1938,10,5,1,10,1,0,5,NA,NA,NA,76
12,2014,1994,10,2,8,10,4,1,6,2,2,2,20
12,2014,1987,1,7,8,NA,1,0,6,1,1,1,27
12,2014,1996,6,2,7,NA,7,1,6,1,3,3,18
12,2014,1991,6,2,2,8,1,1,6,1,NA,NA,23
12,2014,1989,8,5,9,7,1,0,6,1,4,4,25
12,2014,1984,2,2,3,5,3,0,6,1,3,2,30
12,2014,1974,4,2,4,4,1,0,6,1,1,1,40
12,2014,1972,6,2,3,8,2,1,5,2,4,2,42
12,2014,1964,8,4,2,9,7,0,1,1,4,4,50
12,2014,1956,5,5,2,7,6,1,1,1,4,3,58
12,2014,1949,8,4,1,7,2,1,1,1,NA,NA,65
12,2014,1991,3,2,3,NA,4,0,6,1,NA,NA,23
12,2014,1996,8,8,6,8,4,0,6,1,4,4,18
12,2014,1995,8,8,7,6,4,0,6,1,3,2,19
12,2014,1995,4,8,2,NA,2,1,6,2,3,2,19
12,2014,1994,5,5,7,6,7,0,6,1,4,2,20
12,2014,1992,6,6,6,NA,4,1,6,1,4,NA,22
12,2014,1990,9,6,9,6,5,0,6,2,4,2,24
12,2014,1983,8,8,9,5,7,0,6,1,4,3,31
12,2014,1978,8,8,6,6,1,1,1,2,3,3,36
12,2014,1977,6,5,2,NA,1,1,1,2,4,NA,37
12,2014,1974,5,7,7,3,6,0,1,1,4,3,40
12,2014,1994,10,6,8,NA,1,1,6,1,2,4,20
12,2014,1993,10,3,8,NA,1,1,6,1,4,4,21
12,2014,1993,9,4,8,NA,1,0,6,1,NA,NA,21
12,2014,1990,10,4,6,NA,1,0,6,1,4,4,24
12,2014,1984,6,3,9,5,1,0,1,1,4,4,30
12,2014,1978,7,4,2,NA,1,1,1,1,3,4,36
12,2014,1974,8,3,1,NA,1,1,1,1,NA,NA,40
12,2014,1971,7,3,3,7,1,0,1,1,4,4,43
12,2014,1964,8,4,2,7,1,1,1,1,NA,NA,50
12,2014,1942,9,4,1,NA,1,1,1,1,4,4,72
12,2014,1995,10,5,8,NA,1,1,6,1,4,4,19
12,2014,1990,5,3,6,NA,1,0,6,1,4,4,24
12,2014,1990,5,3,8,NA,7,1,6,1,4,4,24
12,2014,1978,10,1,6,NA,1,1,6,1,4,4,36
12,2014,1975,5,5,2,10,7,0,1,1,4,4,39
12,2014,1971,4,4,3,NA,1,1,1,4,4,4,43
12,2014,1968,4,5,6,9,6,0,1,1,4,4,46
12,2014,1961,10,8,1,NA,7,1,1,1,NA,NA,53
12,2014,1939,10,4,1,NA,7,1,5,1,4,4,75
12,2014,1990,10,3,9,10,7,0,6,1,4,4,24
12,2014,1991,6,7,4,5,1,0,6,1,3,4,23
12,2014,1990,7,6,2,5,1,1,6,3,3,3,24
12,2014,1990,1,5,9,NA,4,0,6,1,4,3,24
12,2014,1987,5,5,8,6,6,1,6,1,3,4,27
12,2014,1978,7,5,4,6,1,1,1,1,NA,3,36
12,2014,1977,7,4,3,5,6,0,6,3,2,3,37
12,2014,1970,6,5,7,5,7,0,1,NA,NA,NA,44
12,2014,1953,10,4,1,NA,5,0,1,2,2,2,61
12,2014,1991,5,7,3,NA,6,1,6,2,2,2,23
12,2014,1952,10,6,1,NA,6,1,1,2,4,4,62
12,2014,1993,6,7,5,NA,1,1,6,2,NA,4,21
12,2014,1992,10,3,8,5,7,0,6,1,2,4,22
12,2014,1990,9,6,9,NA,1,1,6,NA,3,NA,24
12,2014,1988,5,6,9,NA,2,1,6,1,NA,NA,26
12,2014,1985,10,7,1,5,7,0,4,1,1,4,29
12,2014,1970,10,5,7,5,7,0,6,1,3,4,44
12,2014,1963,4,4,3,1,7,0,1,1,4,4,51
12,2014,1962,10,4,7,5,7,0,1,2,3,4,52
12,2014,1948,5,5,1,NA,1,1,1,1,4,1,66
12,2014,1966,3,9,4,8,6,0,1,3,4,NA,48
12,2014,1990,1,6,9,1,1,1,1,1,3,2,24
12,2014,1990,6,3,2,5,7,1,6,2,2,2,24
12,2014,1989,6,5,3,NA,4,0,6,1,4,4,25
12,2014,1989,4,3,4,NA,7,0,6,1,4,3,25
12,2014,1987,7,3,3,7,7,0,6,3,2,3,27
12,2014,1982,6,4,3,4,7,0,6,3,1,3,32
12,2014,1971,6,7,7,NA,1,0,1,2,NA,NA,43
12,2014,1970,5,5,6,NA,4,1,1,1,4,3,44
12,2014,1957,8,7,7,8,2,1,1,1,4,4,57
12,2014,1955,7,7,5,7,7,0,1,2,4,4,59
12,2014,1993,10,7,7,NA,4,1,6,NA,NA,NA,21
12,2014,1990,5,2,2,NA,5,1,1,2,2,4,24
12,2014,1988,10,10,9,NA,7,0,6,1,1,4,26
12,2014,1984,10,2,1,NA,7,0,1,NA,NA,1,30
12,2014,1970,10,1,7,10,6,1,1,1,2,3,44
12,2014,1967,9,8,6,7,4,1,1,2,3,1,47
12,2014,1965,5,5,3,NA,4,1,1,4,4,4,49
12,2014,1964,6,5,3,NA,5,0,1,3,2,2,50
12,2014,1964,6,2,6,NA,2,1,5,NA,NA,NA,50
12,2014,1959,5,7,3,NA,1,0,6,2,4,NA,55
12,2014,1986,9,6,7,7,6,0,1,3,2,4,28
12,2014,1985,5,5,6,6,6,1,6,1,1,1,29
12,2014,1983,5,6,9,6,7,1,6,3,3,3,31
12,2014,1981,6,6,2,5,6,0,1,2,1,2,33
12,2014,1972,8,5,3,7,6,0,1,2,2,2,42
12,2014,1970,3,5,1,10,7,1,1,2,2,2,44
12,2014,1959,5,2,3,5,6,0,1,4,2,4,55
12,2014,1960,7,2,3,5,6,0,1,4,2,4,54
12,2014,1952,5,5,1,5,6,1,1,2,1,2,62
12,2014,1988,10,4,7,5,6,0,6,2,2,2,26
12,2014,1992,7,2,9,5,6,1,6,3,3,1,22
12,2014,1989,5,2,6,6,7,0,6,2,4,3,25
12,2014,1988,10,3,3,1,7,0,6,3,3,2,26
12,2014,1981,1,2,3,7,7,1,1,3,3,2,33
12,2014,1980,4,2,7,10,7,0,1,4,1,3,34
12,2014,1974,3,4,3,2,7,0,1,4,2,2,40
12,2014,1970,3,1,6,3,7,1,1,2,1,3,44
12,2014,1952,3,5,1,2,6,1,1,2,2,4,62
12,2014,1993,10,10,6,2,7,1,6,4,2,3,21
12,2014,1959,8,6,1,4,6,0,1,3,2,2,55
12,2014,1996,10,9,6,NA,1,1,6,1,NA,4,18
12,2014,1995,10,1,7,NA,1,1,6,1,1,4,19
12,2014,1992,10,9,8,NA,1,1,6,1,4,4,22
12,2014,1991,8,5,6,NA,5,0,6,1,4,4,23
12,2014,1982,5,3,9,NA,7,0,1,1,4,4,32
12,2014,1977,5,7,2,NA,1,1,1,1,4,4,37
12,2014,1974,7,3,1,NA,1,1,1,1,4,4,40
12,2014,1969,5,5,3,10,7,1,1,1,4,4,45
12,2014,1962,10,7,2,NA,1,1,5,4,NA,4,52
12,2014,1939,10,5,1,NA,6,0,5,NA,NA,NA,75
12,2014,1994,8,8,8,NA,1,0,6,1,4,4,20
12,2014,1994,7,4,8,NA,1,1,6,1,4,4,20
12,2014,1991,10,5,8,9,4,1,6,2,4,4,23
12,2014,1990,4,5,8,NA,1,1,6,1,3,2,24
12,2014,1981,10,5,2,NA,1,1,1,1,4,4,33
12,2014,1976,5,5,2,NA,7,0,1,1,2,2,38
12,2014,1972,10,5,6,NA,1,1,1,1,4,2,42
12,2014,1968,10,1,1,2,7,0,1,1,4,4,46
12,2014,1955,10,4,1,NA,1,1,1,1,NA,NA,59
12,2014,1949,10,5,3,3,7,0,1,1,4,4,65
12,2014,1996,10,5,6,NA,1,1,6,1,4,4,18
12,2014,1993,10,5,8,NA,1,1,6,1,3,4,21
12,2014,1992,5,5,2,NA,1,0,6,1,4,4,22
12,2014,1991,8,1,2,NA,1,0,6,1,2,2,23
12,2014,1976,5,5,6,9,6,0,1,1,4,4,38
12,2014,1974,10,1,6,NA,1,0,1,1,4,4,40
12,2014,1966,10,7,3,3,4,1,1,1,4,4,48
12,2014,1955,10,8,1,NA,5,1,1,1,4,4,59
12,2014,1939,10,10,1,10,7,0,5,1,4,1,75
12,2014,1979,1,1,9,NA,1,1,6,1,1,4,35
12,2014,1996,9,4,6,NA,1,0,6,1,4,4,18
12,2014,1995,9,5,2,NA,1,0,6,1,4,4,19
12,2014,1994,4,5,2,NA,1,1,6,1,3,3,20
12,2014,1990,10,5,8,7,1,1,6,1,NA,NA,24
12,2014,1975,4,6,2,NA,1,1,1,1,4,4,39
12,2014,1974,9,1,6,NA,1,1,1,1,4,3,40
12,2014,1970,6,5,3,5,6,0,1,4,4,4,44
12,2014,1957,8,4,1,NA,1,1,1,1,3,2,57
12,2014,1938,9,4,1,7,6,0,5,1,4,3,76
12,2014,1968,2,3,6,NA,7,0,1,1,4,4,46
12,2014,1990,5,3,8,NA,4,1,6,2,2,3,24
12,2014,1989,7,7,6,NA,7,0,6,1,3,3,25
12,2014,1986,8,7,3,NA,1,1,1,1,3,3,28
12,2014,1985,6,6,6,NA,7,0,1,1,4,3,29
12,2014,1983,5,3,2,NA,6,0,6,2,2,3,31
12,2014,1980,5,5,7,4,6,1,1,3,2,3,34
12,2014,1971,6,7,7,NA,7,0,1,2,2,2,43
12,2014,1968,1,3,7,NA,7,1,1,1,3,4,46
12,2014,1961,8,4,1,NA,6,1,1,1,2,3,53
12,2014,1948,8,6,2,NA,7,0,1,1,2,4,66
12,2014,1990,10,8,8,NA,1,1,6,NA,NA,3,24
12,2014,1990,8,5,4,NA,1,1,6,1,4,4,24
12,2014,1989,8,6,9,4,7,0,6,1,4,4,25
12,2014,1985,3,6,7,NA,7,0,6,2,3,3,29
12,2014,1980,4,6,9,NA,6,0,6,2,4,4,34
12,2014,1976,5,5,4,NA,1,1,1,2,3,3,38
12,2014,1973,5,5,6,NA,7,0,5,2,4,3,41
12,2014,1970,8,7,7,NA,1,1,1,NA,NA,NA,44
12,2014,1957,4,4,2,NA,1,1,5,2,3,3,57
12,2014,1944,8,6,4,7,1,0,1,4,3,2,70
12,2014,1970,4,4,2,9,6,0,1,1,2,NA,44
12,2014,1966,4,7,2,6,4,1,1,1,4,1,48
12,2014,1956,7,5,1,7,7,0,3,1,4,2,58
12,2014,1955,6,5,1,7,7,0,1,NA,NA,NA,59
12,2014,1951,7,6,1,5,6,1,1,1,4,2,63
12,2014,1946,7,7,1,NA,4,1,1,1,4,NA,68
12,2014,1996,6,5,3,NA,7,0,6,2,4,3,18
12,2014,1984,7,6,6,4,6,0,6,2,4,3,30
12,2014,1995,4,5,2,5,1,0,6,1,NA,NA,19
12,2014,1969,5,3,2,4,7,0,1,2,4,3,45
12,2014,1996,6,7,5,NA,2,1,6,1,4,2,18
