id,neighborhood,host_since,superhost,host_acceptance_rate,host_total_listings,room_type,accommodates,bathrooms,bedrooms,beds,price,min_nights,total_reviews,avg_rating
2256,Shaw,8/16/2020,F,0.99,4,Entire home/apt,2,1 bath,,1,115,1,41,4.59
2257,Shaw,12/10/2016,F,1,3,Entire home/apt,5,2 baths,2,2,315,31,24,4.08
2258,Union Station,6/30/2016,F,0.98,2,Entire home/apt,2,1 bath,1,1,124,2,25,4.88
2259,Shaw,12/4/2012,T,0.73,1,Entire home/apt,10,3.5 baths,4,5,1200,3,18,5
2260,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,89,31,4,4.75
2261,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,198,2,185,4.36
2262,Dupont Circle,10/8/2018,F,0.99,83,Private room,2,1 bath,,1,186,2,99,4.19
2263,Union Station,8/21/2016,T,0.99,1,Entire home/apt,2,1 bath,1,1,121,2,43,4.86
2265,Shaw,6/17/2018,T,1,1,Entire home/apt,4,1 bath,,2,103,1,113,4.92
2266,Shaw,6/22/2020,F,1,4,Entire home/apt,2,1 bath,1,2,148,1,32,4.72
2267,Union Station,3/31/2022,T,1,1,Entire home/apt,10,5 baths,5,5,550,4,27,4.96
2268,Dupont Circle,1/30/2021,T,1,8,Entire home/apt,3,1 bath,,3,103,30,32,4.84
2269,Shaw,6/30/2016,T,1,8,Entire home/apt,4,1 bath,1,2,191,2,64,4.95
2270,Shaw,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,,1,105,1,51,4.92
2271,Shaw,10/28/2013,T,0.99,16,Entire home/apt,2,1 bath,1,1,109,31,5,4.8
2272,Shaw,10/28/2013,T,0.99,16,Entire home/apt,2,1 bath,1,1,109,91,2,5
2273,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,4,1 bath,2,2,253,2,66,4.71
2274,Shaw,2/16/2016,T,1,1,Entire home/apt,4,1 bath,1,2,443,1,14,5
2278,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,187,2,86,4.81
2279,Capitol Hill,4/10/2016,F,0.98,1,Entire home/apt,5,1 bath,1,2,138,1,44,4.59
2283,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,171,2,86,4.93
2284,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,3,183,2,52,4.83
2285,Union Station,12/27/2017,F,1,1,Entire home/apt,4,1 bath,1,2,263,2,2,5
2286,Union Station,6/6/2016,F,1,1,Entire home/apt,4,1 bath,1,2,138,3,46,4.87
2287,Union Station,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,162,32,1,5
2288,Capitol Hill,2/8/2016,T,0.97,4,Entire home/apt,4,1 bath,2,2,168,2,46,4.93
2289,Georgetown,4/14/2022,T,1,2,Entire home/apt,3,1 bath,1,1,213,2,66,5
2290,Union Station,7/24/2014,T,1,1,Entire home/apt,2,1 bath,1,1,118,2,75,4.96
2291,Union Station,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,1,1,83,2,14,4.5
2292,Shaw,8/6/2016,T,0.87,1,Entire home/apt,2,1.5 baths,1,1,149,2,68,5
2293,Capitol Hill,6/3/2015,T,0.99,2,Entire home/apt,4,1 bath,1,2,164,1,53,4.89
2295,Dupont Circle,8/26/2019,T,0.98,21,Entire home/apt,2,1 bath,,1,192,2,88,4.8
2296,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,443,1,17,3.24
2297,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,1 bath,2,3,315,2,33,3.64
2300,Shaw,2/11/2019,T,1,2,Entire home/apt,8,2 baths,4,4,650,2,24,4.83
2301,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,329,2,33,4.27
2302,Shaw,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,1,1,136,2,35,4.89
2304,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,85,31,1,5
2305,Capitol Hill,1/22/2016,T,1,4,Entire home/apt,6,1 bath,1,3,131,1,97,4.95
2306,Capitol Hill,11/15/2013,F,0.85,2,Entire home/apt,2,1 bath,1,1,110,3,7,5
2307,Foggy Bottom,12/12/2012,T,1,1,Entire home/apt,3,1 bath,1,2,175,3,37,4.92
2308,Shaw,10/15/2015,T,0.98,284,Entire home/apt,8,5 baths,4,4,659,5,22,5
2310,Union Station,1/27/2018,T,1,16,Entire home/apt,5,1 bath,2,3,190,31,16,4.69
2314,Dupont Circle,6/22/2020,F,1,4,Entire home/apt,3,1 bath,1,1,100,31,5,4.4
2315,Dupont Circle,7/10/2019,F,0.67,1,Entire home/apt,4,2.5 baths,2,2,350,2,13,4.85
2317,Capitol Hill,1/2/2017,T,0.99,3,Entire home/apt,6,2 baths,2,2,167,1,6,4.83
2318,Union Station,1/2/2017,T,0.99,3,Entire home/apt,10,2.5 baths,3,5,246,1,92,4.82
2326,Capitol Hill,1/9/2018,T,0.98,1,Entire home/apt,2,1 bath,1,1,138,2,39,4.97
2327,Dupont Circle,10/8/2012,T,1,14,Entire home/apt,4,1 bath,1,2,168,2,29,4.86
2328,Shaw,6/22/2020,F,1,4,Private room,1,1 private bath,,1,180,1,17,4.82
2330,Capitol Hill,2/8/2016,T,0.97,4,Entire home/apt,2,1 bath,1,1,87,2,28,4.96
2332,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,2,1 bath,1,1,148,3,34,4.91
2333,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,120,2,45,4.71
2334,Capitol Hill,5/24/2022,T,1,1,Entire home/apt,2,1 bath,1,1,134,2,59,4.95
2335,Dupont Circle,10/8/2012,T,1,14,Entire home/apt,10,2 baths,4,6,602,2,31,5
2337,Shaw,4/23/2014,T,0.92,3,Entire home/apt,5,1 bath,2,2,220,2,54,4.85
2338,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,1,199,2,33,4.06
2339,Shaw,11/2/2015,F,0.97,1986,Entire home/apt,4,2.5 baths,2,2,182,31,1,5
2340,Union Station,4/25/2015,T,0.99,1,Entire home/apt,3,1 bath,1,2,141,3,33,5
2341,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,1,199,2,49,3.94
2343,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,1 bath,2,3,315,2,21,4.29
2344,Union Station,8/27/2014,T,1,4,Entire home/apt,6,1.5 baths,1,3,226,2,62,4.98
2345,Dupont Circle,1/13/2013,T,1,1,Entire home/apt,4,1 bath,1,2,215,3,22,5
2346,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,126,2,44,4.91
2347,Shaw,5/16/2022,F,0.84,8,Entire home/apt,4,1 bath,2,2,139,1,26,4.88
2348,Dupont Circle,4/10/2017,F,0.5,2,Entire home/apt,4,2 baths,2,2,155,31,1,5
2349,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,7,4 baths,3,5,595,2,8,5
2350,Union Station,5/16/2022,F,0.84,8,Entire home/apt,12,3.5 baths,6,6,660,1,1,5
2351,Georgetown,7/19/2017,F,0.64,6,Entire home/apt,5,1 bath,3,3,239,7,1,5
2352,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,4,1 bath,2,2,399,31,6,4.83
2354,Union Station,10/21/2014,T,1,1,Entire home/apt,6,1.5 baths,2,3,257,2,49,4.96
2356,Foggy Bottom,6/11/2022,T,0.97,2,Entire home/apt,5,2.5 baths,2,4,527,2,21,5
2357,Capitol Hill,1/15/2016,F,,1,Entire home/apt,4,1 bath,1,2,121,2,52,4.87
2358,Union Station,7/9/2012,F,0.67,1,Entire home/apt,3,1 bath,1,2,120,1,22,4.95
2359,Capitol Hill,10/24/2017,T,0.98,1,Entire home/apt,4,1 bath,1,2,184,1,68,4.94
2361,Union Station,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,158,32,1,5
2362,Union Station,12/23/2014,F,0.99,2244,Private room,2,1 bath,1,1,322,1,4,5
2364,Union Station,10/25/2016,T,0.94,1,Entire home/apt,3,1 bath,1,1,101,2,26,4.96
2365,Shaw,1/25/2016,T,1,1,Entire home/apt,2,1 bath,1,1,200,2,42,4.88
2366,Union Station,6/25/2022,T,0.97,1,Entire home/apt,2,1 bath,1,1,145,3,28,4.79
2369,Capitol Hill,6/27/2022,T,1,1,Entire home/apt,4,1 bath,1,2,149,2,80,4.93
2370,Dupont Circle,1/20/2015,T,0.99,1,Entire home/apt,2,1 bath,1,1,139,2,68,5
2371,Union Station,6/27/2022,F,1,2,Entire home/apt,5,1.5 baths,2,3,203,2,11,4.45
2373,Union Station,6/29/2022,T,0.98,3,Entire home/apt,4,1 bath,1,2,203,2,49,4.94
2374,Union Station,12/16/2016,F,0.97,5607,Entire home/apt,2,1 bath,1,1,143,32,1,5
2377,Capitol Hill,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,143,31,2,4
2378,Capitol Hill,2/10/2018,F,0.98,3,Entire home/apt,2,1 bath,1,1,93,1,20,5
2380,Shaw,6/30/2016,T,1,8,Entire home/apt,6,1.5 baths,2,2,277,2,58,4.91
2381,Capitol Hill,10/5/2013,T,1,1,Entire home/apt,4,1 bath,1,2,177,2,36,4.92
2382,Georgetown,9/20/2014,T,1,16,Entire home/apt,3,1 bath,1,2,155,31,78,4.85
2383,Georgetown,9/20/2014,T,1,16,Entire home/apt,5,1 bath,2,3,185,1,91,4.89
2384,Georgetown,9/20/2014,T,1,16,Entire home/apt,5,1 bath,2,3,198,1,102,4.85
2385,Dupont Circle,7/26/2013,F,1,2,NA,2,1 bath,1,1,111,183,2,5
2386,Georgetown,3/17/2020,F,0.97,2,Entire home/apt,4,2 baths,2,2,185,4,41,4.76
2389,Georgetown,7/19/2017,F,0.64,6,Entire home/apt,3,1 bath,1,4,198,7,6,5
2391,Georgetown,9/20/2014,T,1,16,Entire home/apt,5,1 bath,2,3,185,31,80,4.96
2393,Union Station,11/7/2010,F,1,3,Entire home/apt,7,2.5 baths,4,5,350,5,1,5
2398,Georgetown,3/19/2013,F,,1,Entire home/apt,2,1 bath,1,1,177,2,47,4.94
2401,Georgetown,10/15/2015,T,0.98,284,Entire home/apt,5,3 baths,3,4,718,31,2,5
2403,Shaw,8/13/2013,F,0.99,196,Entire home/apt,4,2.5 baths,2,2,370,4,20,4.8
2404,Shaw,5/14/2019,T,1,2,Entire home/apt,6,1.5 baths,2,4,271,2,62,5
2405,Union Station,12/29/2011,T,0.98,1,Entire home/apt,4,2.5 baths,2,3,299,3,74,4.96
2406,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,8,2 baths,4,4,502,3,26,4.65
2407,Shaw,2/11/2019,T,1,2,Entire home/apt,3,1 bath,1,1,153,2,17,4.65
2408,Shaw,3/18/2017,T,1,5,Entire home/apt,10,3.5 baths,3,4,482,3,21,5
2409,Capitol Hill,4/7/2021,F,0.97,11,Entire home/apt,8,1.5 baths,3,5,564,3,2,4.5
2410,Georgetown,9/20/2014,T,1,16,Entire home/apt,5,1 bath,2,3,184,31,86,4.9
2411,Shaw,4/5/2022,F,1,1,Entire home/apt,4,1 bath,1,1,126,2,40,4.43
2412,Union Station,5/6/2013,F,1,1,Entire home/apt,4,1 bath,1,2,130,2,18,4.94
2415,Union Station,6/8/2014,F,0.41,5,Entire home/apt,2,1 bath,1,1,229,1,30,4.67
2416,Shaw,5/3/2016,T,1,3,Entire home/apt,6,2 baths,3,4,359,2,41,4.9
2417,Foggy Bottom,8/13/2013,F,0.99,196,Entire home/apt,4,2 baths,2,2,250,4,17,4.76
2420,Union Station,7/9/2012,T,1,3,Entire home/apt,4,1 bath,2,2,102,31,1,5
2422,Shaw,5/17/2021,T,0.99,2,Entire home/apt,3,1 bath,1,2,212,2,25,4.84
2423,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,1,5
2424,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,9,4
2425,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,1 bath,2,3,270,1,1,5
2426,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,1 bath,2,3,270,1,1,1
2427,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,3,4.67
2428,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,19,4.58
2430,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,2,2,302,1,20,4.8
2431,Union Station,7/17/2014,T,1,1,Entire home/apt,4,1 bath,1,2,164,2,52,5
2433,Georgetown,9/15/2018,F,0.97,64,Private room,4,1 private bath,1,2,193,1,4,2
2434,Union Station,4/18/2018,F,0.75,5,Entire home/apt,8,2.5 baths,3,2,200,31,1,5
2435,Foggy Bottom,9/15/2018,F,0.97,64,Private room,2,1 private bath,1,1,188,1,2,3
2436,Georgetown,8/26/2022,F,0.7,1,Entire home/apt,6,1.5 baths,3,3,657,3,7,4.86
2437,Georgetown,4/14/2022,T,1,2,Entire home/apt,3,1 bath,,1,199,2,18,5
2438,Dupont Circle,4/6/2011,T,0.99,193,Entire home/apt,2,1 bath,1,1,185,1,41,4.63
2440,Georgetown,3/4/2017,T,1,3,Entire home/apt,6,1 bath,2,2,233,1,39,4.72
2445,Capitol Hill,5/18/2009,F,0.99,164,Entire home/apt,6,2.5 baths,3,4,294,1,7,5
2446,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,52,4.15
2447,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,1,5
2448,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,1,5
2450,Union Station,5/9/2016,F,1,1,Entire home/apt,3,1 bath,1,2,85,2,4,5
2451,Shaw,5/14/2019,T,1,2,Entire home/apt,4,1 bath,1,2,121,2,36,4.97
2455,Shaw,7/14/2022,F,1,40,Entire home/apt,6,1 bath,2,2,249,1,8,4.25
2459,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,269,31,17,4.82
2461,Union Station,4/6/2011,T,0.99,193,Entire home/apt,4,1 bath,2,2,187,2,38,4.92
2462,Dupont Circle,6/17/2016,F,1,1,Entire home/apt,4,1 bath,1,2,286,2,2,4.5
2463,Capitol Hill,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,3,200,31,1,5
2464,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,31,90,4.4
2466,Union Station,9/30/2016,F,1,1,Entire home/apt,2,1 bath,1,1,121,2,11,5
2467,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,10,4.7
2468,Shaw,5/3/2016,T,1,3,Entire home/apt,6,2 baths,3,4,446,2,21,4.95
2469,Shaw,12/31/2015,F,0.97,1,Entire home/apt,2,1 bath,1,1,138,2,35,4.97
2470,Union Station,10/1/2022,T,0.97,1,Entire home/apt,4,1 bath,1,1,115,2,50,5
2471,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,2,5
2474,Union Station,6/2/2015,T,0.95,1,Entire home/apt,3,1 bath,1,1,198,2,29,4.93
2475,Union Station,6/5/2013,T,1,1,Entire home/apt,4,2 baths,2,2,200,2,27,5
2477,Shaw,10/9/2022,F,0.99,2,Entire home/apt,5,2.5 baths,2,2,251,3,19,5
2478,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,525,2,6,4.83
2479,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,223,2,1,4
2482,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,150,31,24,4.71
2483,Dupont Circle,4/6/2011,T,0.99,193,Entire home/apt,6,2.5 baths,3,3,368,2,20,4.65
2484,Shaw,5/16/2022,F,0.84,8,Entire home/apt,8,2 baths,4,4,271,1,13,4.85
2485,Union Station,12/27/2015,T,0.92,1,Entire home/apt,4,1 bath,1,1,148,2,32,4.94
2487,Shaw,1/16/2020,T,0.97,2,Entire home/apt,4,1 bath,1,2,248,2,36,5
2489,Shaw,11/2/2015,F,0.97,1986,Entire home/apt,2,1 bath,1,1,127,31,1,5
2491,Dupont Circle,5/18/2015,T,0.99,5,Entire home/apt,6,1 bath,2,3,226,2,21,4.95
2492,Dupont Circle,5/18/2015,T,0.99,5,Entire home/apt,10,2.5 baths,4,7,686,2,26,5
2493,Dupont Circle,6/28/2012,F,1,3,Entire home/apt,2,1 bath,,1,115,1,11,4.82
2494,Capitol Hill,1/6/2016,T,1,2,Entire home/apt,4,1 bath,2,2,250,5,1,5
2495,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,195,2,7,4.14
2496,Union Station,10/15/2015,T,0.98,284,Entire home/apt,7,2.5 baths,4,5,212,2,21,4.71
2497,Georgetown,11/8/2022,T,0.99,1,Entire home/apt,3,1 bath,1,2,235,2,38,4.89
2500,Shaw,10/9/2022,F,0.99,2,Entire home/apt,4,1 bath,1,2,155,3,26,4.77
2501,Shaw,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,3,204,3,24,4.88
2502,Union Station,6/27/2022,F,1,2,Entire home/apt,5,1.5 baths,2,3,240,2,8,4.5
2504,Union Station,7/11/2022,F,0.99,2,Entire home/apt,7,2 baths,2,3,193,2,9,3.89
2510,Foggy Bottom,8/13/2013,F,0.99,196,Entire home/apt,4,2 baths,2,2,335,4,11,4.55
2512,Union Station,11/27/2022,F,0.99,17,Entire home/apt,3,1 bath,1,1,185,2,13,4.54
2514,Capitol Hill,12/7/2014,T,1,3,Entire home/apt,4,1.5 baths,2,2,160,3,30,4.83
2516,Capitol Hill,5/15/2014,F,1,5,Entire home/apt,5,2.5 baths,3,4,305,4,14,5
2517,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,95,31,1,4
2518,Capitol Hill,1/27/2014,F,0.98,109,Entire home/apt,6,3.5 baths,2,3,296,1,28,4.75
2520,Foggy Bottom,5/3/2020,F,0.75,2,Entire home/apt,3,1 bath,1,1,200,1,1,5
2521,Capitol Hill,6/27/2017,F,1,1,Entire home/apt,6,1.5 baths,3,3,401,2,21,4.95
2522,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,195,31,3,4
2523,Union Station,4/6/2011,T,0.99,193,Entire home/apt,8,3.5 baths,3,4,519,2,13,4.77
2525,Dupont Circle,5/2/2016,T,0.88,2,Entire home/apt,8,2.5 baths,3,6,550,1,28,5
2526,Dupont Circle,5/2/2016,T,0.88,2,Entire home/apt,4,1 bath,1,3,200,1,1,5
2529,Shaw,9/15/2009,F,0.89,4,Entire home/apt,4,1 bath,1,1,120,31,1,5
2531,Union Station,10/15/2015,T,0.98,284,Entire home/apt,4,1 bath,1,2,102,31,15,5
2532,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,80,31,1,2
2533,Georgetown,10/15/2015,T,0.98,284,Entire home/apt,7,3.5 baths,4,4,657,3,13,5
2534,Union Station,7/11/2017,F,0.91,2,Entire home/apt,2,1.5 baths,1,1,189,3,11,4.91
2535,Shaw,12/15/2022,T,1,1,Entire home/apt,3,1 bath,1,2,167,2,13,5
2536,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,31,47,4.43
2537,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,1,4
2538,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,187,1,1,1
2539,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,187,31,15,4.53
2541,Georgetown,12/19/2022,F,0.94,1,Entire home/apt,3,1 bath,1,2,256,2,22,5
2546,Dupont Circle,6/8/2015,T,0.98,3,Entire home/apt,2,1 bath,,2,110,31,20,4.65
2547,Union Station,11/27/2022,F,0.99,17,Entire home/apt,4,2.5 baths,2,2,205,1,22,4.27
2548,Union Station,12/20/2022,T,1,1,Entire home/apt,3,1 bath,1,1,111,2,25,4.88
2549,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,2,90,31,1,5
2550,Dupont Circle,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,90,31,1,5
2553,Union Station,4/27/2016,F,0.81,44,Entire home/apt,2,1 bath,1,1,90,31,1,4
2554,Union Station,4/30/2018,F,0.99,11,Entire home/apt,2,1 bath,1,1,107,1,22,4.41
2555,Union Station,4/30/2018,F,0.99,11,Entire home/apt,3,1 bath,1,1,115,1,23,4.17
2556,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,,2,229,2,18,4.89
2557,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,1 bath,1,2,142,2,20,4.8
2558,Union Station,8/27/2014,T,1,4,Entire home/apt,6,3 baths,3,4,351,3,20,4.95
2561,Union Station,10/19/2014,T,0.97,7,Entire home/apt,7,2 baths,2,4,394,1,4,5
2565,Union Station,9/2/2013,F,1,14,Entire home/apt,8,2.5 baths,3,4,375,2,19,5
2568,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,195,2,1,5
2569,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,195,2,2,4
2570,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,1,199,2,1,5
2571,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,1,199,2,1,4
2572,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,1 bath,2,3,315,2,2,2
2573,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,329,2,1,3
2574,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,329,2,1,5
2576,Shaw,7/14/2022,F,1,40,Entire home/apt,6,1 bath,2,2,269,1,10,4.5
2577,Shaw,7/14/2022,F,1,40,Entire home/apt,6,1 bath,2,2,259,1,12,4.25
2578,Capitol Hill,1/16/2023,T,1,1,Entire home/apt,4,1 bath,1,2,193,2,24,5
2582,Shaw,2/24/2020,T,0.99,6,Entire home/apt,4,2 baths,1,2,400,2,15,4.93
2583,Capitol Hill,12/14/2016,F,,1,Entire home/apt,3,1 bath,1,2,130,4,7,4.57
2585,Georgetown,8/17/2011,F,1,1,Entire home/apt,3,1 bath,1,2,150,3,2,5
2586,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,98,31,11,4.91
2587,Shaw,3/18/2017,T,1,5,Entire home/apt,12,5 baths,4,5,549,3,10,5
2588,Union Station,1/29/2023,F,1,1,Entire home/apt,4,1 bath,1,2,110,2,18,5
2589,Union Station,9/5/2016,F,1,2,Entire home/apt,2,1 bath,,1,95,1,2,5
2591,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,17,4.41
2592,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,8,4.5
2593,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,3,4.33
2594,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,2,4.5
2595,Shaw,7/29/2016,T,1,3,Entire home/apt,4,2 baths,2,2,203,31,1,5
2596,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,2,3
2597,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,10,4.6
2598,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,7,4
2602,Union Station,2/3/2023,F,1,1,Entire home/apt,4,1 bath,1,2,175,2,16,4.94
2605,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,6,4.83
2606,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,2,5
2607,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,5,4.2
2608,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,2,5
2609,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,3,4.33
2610,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,8,4.5
2612,Capitol Hill,5/24/2018,F,1,1,Entire home/apt,4,1 bath,1,2,175,3,21,5
2614,Capitol Hill,8/18/2017,F,0.76,51,Shared room,5,1 shared bath,,6,34,1,5,0
2618,Capitol Hill,8/5/2019,F,0.91,1,Entire home/apt,2,1 bath,1,1,125,2,11,4.91
2619,Union Station,1/5/2016,F,0.98,30,Entire home/apt,8,2 baths,3,4,204,1,12,4.83
2620,Union Station,2/20/2023,F,0.98,1,Entire home/apt,6,2 baths,3,3,253,2,16,4.56
2623,Capitol Hill,12/20/2015,F,,9,Entire home/apt,2,1 bath,1,1,150,3,4,5
2624,Dupont Circle,7/29/2015,F,0.99,339,Entire home/apt,2,1 bath,1,1,231,31,2,4.5
2625,Capitol Hill,2/5/2013,F,0.95,5,Entire home/apt,4,2.5 baths,2,2,571,4,2,5
2626,Union Station,8/3/2016,F,1,1,Entire home/apt,4,1 bath,1,1,159,2,16,5
2627,Georgetown,10/24/2014,F,0.99,3,Entire home/apt,6,2.5 baths,2,2,400,3,8,4.75
2628,Georgetown,10/24/2014,F,0.99,3,Entire home/apt,6,2.5 baths,2,2,400,3,6,4.67
2629,Union Station,3/24/2017,F,0.99,1894,Entire home/apt,9,3 baths,4,5,429,2,12,4.67
2631,Capitol Hill,12/6/2017,T,1,2,Entire home/apt,4,1.5 baths,2,3,145,1,19,4.95
2632,Georgetown,2/4/2017,F,1,21,Entire home/apt,10,3 baths,5,4,529,3,5,4.4
2635,Union Station,7/24/2016,F,1,1,Entire home/apt,2,1 bath,1,1,99,2,14,5
2636,Union Station,9/16/2016,F,0.92,444,Entire home/apt,3,1 bath,1,2,221,1,1,4
2637,Union Station,10/14/2013,F,0.95,513,NA,5,2 baths,2,3,350,1,2,3
2638,Union Station,12/19/2017,F,0.99,271,NA,5,2 baths,2,3,408,1,1,2
2639,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,4,4.25
2640,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,16,4.31
2641,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,1,4
2642,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,170,1,3,5
2643,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,2,5
2644,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,3,1 bath,1,2,179,1,1,5
2645,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,4,4.5
2646,Union Station,3/30/2015,F,0.98,1025,Entire home/apt,5,2 baths,2,3,315,1,1,5
2647,Union Station,6/27/2012,T,0.99,11,Entire home/apt,6,1 bath,2,3,197,2,8,4.75
2648,Capitol Hill,7/29/2015,F,0.99,339,Entire home/apt,4,2.5 baths,2,2,482,2,5,4.6
2650,Dupont Circle,10/15/2015,T,0.98,284,Entire home/apt,6,1 bath,2,4,148,3,6,5
2651,Dupont Circle,9/10/2015,F,0.96,14,Entire home/apt,2,1 bath,1,1,200,2,5,4.8
